scores,max_score,average_scores,std
[-0.01  0.  ],0.0,0.07790000131353736,0.036777575287212136
[ 0.1  -0.01],0.10000000149011612,0.07790000131353736,0.036777575287212136
[0.   0.09],0.09000000171363354,0.07780000131577253,0.0367309140102146
[0.1  0.09],0.10000000149011612,0.07880000133067369,0.03595219106015715
[0.   0.09],0.09000000171363354,0.07880000133067369,0.03595219106015715
[-0.01  0.  ],0.0,0.07880000133067369,0.035952191060157145
[ 0.1  -0.01],0.10000000149011612,0.07890000132843852,0.035997083798667784
[ 0.1  -0.01],0.10000000149011612,0.07900000132620334,0.03604164316442124
[0.1  0.09],0.10000000149011612,0.07910000132396817,0.03608587039237835
[ 0.1  -0.01],0.10000000149011612,0.079200001321733,0.03612976670227028
[0.2  0.19],0.20000000298023224,0.08030000133439899,0.038064551039712756
[ 0.1  -0.01],0.10000000149011612,0.08130000134930014,0.037246611171264994
[0.   0.09],0.09000000171363354,0.08220000136643649,0.036347765290069604
[-0.01  0.  ],0.0,0.08120000135153532,0.037209676748859
[ 0.1  -0.01],0.10000000149011612,0.08130000134930014,0.037246611171264994
[0.1  0.09],0.10000000149011612,0.08140000134706497,0.03728324078903442
[0.1  0.09],0.10000000149011612,0.08240000136196614,0.03641757874383622
[0.1  0.09],0.10000000149011612,0.08250000135973096,0.036452023833466546
[0.   0.09],0.09000000171363354,0.08250000135973096,0.03645202383346655
[-0.01  0.1 ],0.10000000149011612,0.08250000135973096,0.03645202383346655
[-0.01  0.1 ],0.10000000149011612,0.08250000135973096,0.03645202383346655
[-0.01  0.1 ],0.10000000149011612,0.08260000135749579,0.036486162329691645
[0.09 0.2 ],0.20000000298023224,0.08360000137239694,0.03827584153591978
[-0.01  0.1 ],0.10000000149011612,0.08360000137239694,0.03827584153591978
[-0.01  0.1 ],0.10000000149011612,0.0846000013872981,0.03737432331155981
[0.1  0.08],0.10000000149011612,0.08560000140219927,0.03642307017058776
[-0.01  0.  ],0.0,0.08470000138506294,0.03740200586858776
[-0.01  0.  ],0.0,0.08380000136792659,0.03833484114059293
[ 0.1  -0.01],0.10000000149011612,0.08390000136569142,0.038363915927231214
[-0.01  0.  ],0.0,0.08290000135079026,0.03922486516858189
[-0.01  0.  ],0.0,0.08290000135079026,0.03922486516858189
[ 0.1  -0.01],0.10000000149011612,0.08290000135079026,0.03922486516858188
[ 0.1  -0.01],0.10000000149011612,0.08300000134855509,0.039255573457663326
[0.   0.09],0.09000000171363354,0.08300000134855509,0.039255573457663326
[0.   0.09],0.09000000171363354,0.08290000135079026,0.03922486516858188
[0.   0.09],0.09000000171363354,0.08380000136792659,0.038334841140592935
[0.   0.09],0.09000000171363354,0.08380000136792659,0.03833484114059293
[ 0.1  -0.01],0.10000000149011612,0.08380000136792659,0.038334841140592935
[ 0.1  -0.01],0.10000000149011612,0.08390000136569142,0.038363915927231214
[0.   0.09],0.09000000171363354,0.08380000136792659,0.038334841140592935
[-0.01  0.1 ],0.10000000149011612,0.08480000138282776,0.03742940078322974
[0.   0.09],0.09000000171363354,0.08480000138282776,0.03742940078322974
[0.   0.09],0.09000000171363354,0.08470000138506294,0.037402005868587766
[-0.01  0.  ],0.0,0.08370000137016177,0.03830548322731645
[-0.01  0.  ],0.0,0.08280000135302544,0.039193877678761896
[0.   0.09],0.09000000171363354,0.08270000135526061,0.03916261032544901
[0.   0.09],0.09000000171363354,0.08270000135526061,0.03916261032544901
[ 0.1  -0.01],0.10000000149011612,0.08370000137016177,0.03830548322731645
[-0.01  0.  ],0.0,0.08270000135526061,0.03916261032544901
[0.   0.09],0.09000000171363354,0.08260000135749579,0.03913106243777537
[0.   0.09],0.09000000171363354,0.08260000135749579,0.039131062437775366
[-0.01  0.  ],0.0,0.08160000134259462,0.039942959951356924
[0.   0.09],0.09000000171363354,0.08160000134259462,0.03994295995135693
[0.   0.09],0.09000000171363354,0.08150000134482979,0.039909272728079086
